sonstiges,numberofrooms,time_dest3,provision1,hascourtage,provision2,creation,realtorcompanyname,contphonenumber,currency,listingtype,companywidecustomerid,contsalutation,lng,balcony,city,media_count,district,title,entry_land2,entry_land1,guesttoilet,privateoffer,housenumber,retype,zip_code,contfirstname,cellar,objektbeschreibung,garden,contcompany,land_transfer2,land_transfer1,streamingvideo,livingspace,contlastname,time_dest,realtorlogo,lift,address,lat,spotlightlisting,kitchen,immo_id,floorplan,criteriagroup,notary2,contname,time_dest2,notary1,value,url,precisehousenumber,street,marketingtype,isbarrierfree,priceintervaltype
,3.5,,0,NO,0,2019-11-05T20:42:26.884+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.44858,true,,3,Kleinholthausen,Gotthelfstrasse 1:Kurze Wege nach Hombruch!Kapitalanlage !,0.5,634.5,false,false,,search:ApartmentBuy,44225,Thorsten,false,"Eine gut geschnittene 3,5 Zimmer-Wohnung in einer gepflegten Eigentümergemeinschaft.
Die Wohnung überzeugt durch ihre hellen Räume und den großzügigen Südbalkon.
Eine seltene Gelegenheit  im Vorort Dortmund Hombruch eine Eigentumswohnung zu erwerben.
Die Wohnung ist vermietet.
In 2016 wurden neue Kunststofffenster eingebaut!

Haben Sie Interesse? Dann senden Sie die Objekt-Id 488-007 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,8.2485,false,83,Lang-Lindemann,,,false,Dortmund Gotthelfstraße 1,51.47304,false,false,110456767,false,1970,1.5,Thorsten Lang-Lindemann,,1.9035,,https://www.immobilienscout24.de/expose/110456767,,,,false,
,3,,0,NO,0,2019-11-05T20:42:26.884+01:00,HAK Immobilien GmbH,,,S,,MALE,7.48521,false,,11,Innenstadt,"++Achtung Schnäppchen++ 8,09% Rendite+++ Eigentumswohnung - zur Eigennutzung oder als Kapitalanlage",0.5,437.5,false,false,,search:ApartmentBuy,44143,Cenap,true,"Die Eigentumswohnung befindet sich im 1. OG, sie besteht aus drei Zimmern, Küche, Diele,  Bad. Ihr ist der Kellerraum Nr. 6 zugeordnet.

Ideal zur Eigennutzung sofort bewohnbar.",false,HAK Immobilien GmbH,6.5,5.6875,false,67.08,Yildirim,,https://pictures.immobilienscout24.de/usercontent/59c570f2-0c65-42df-859b-13a2114d3c76.JPG,false,Dortmund Körnebachstr. 53,51.51965,false,false,110404487,true,1905,1.5,Cenap Yildirim,,1.3125,,https://www.immobilienscout24.de/expose/110404487,,,,false,
,3.5,,0,NO,0,2019-11-05T20:42:26.884+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.44886,true,,3,Kleinholthausen,Gotthelfstrasse 3:Kapitalanlage mit Rendite!,0.5,559,false,false,,search:ApartmentBuy,44225,Thorsten,false,"Eine gut geschnittene 3,5 Zimmer-Wohnung in einer gepflegten Eigentümergemeinschaft.
Die Wohnung überzeugt durch ihre hellen Räume und den großzügigen Südbalkon.
Eine seltene Gelegenheit  im Vorort Dortmund Hombruch eine Eigentumswohnung zu erwerben.
Die Wohnung ist vermietet.

Haben Sie Interesse? Dann senden Sie die Objekt-Id 488-017 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,7.267,false,74.59,Lang-Lindemann,,,false,Dortmund Gotthelfstraße 3,51.47327,false,false,110401587,false,1970,1.5,Thorsten Lang-Lindemann,,1.677,,https://www.immobilienscout24.de/expose/110401587,,,,false,
,3.5,,0,NO,0,2019-11-05T20:42:26.884+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.44886,true,,4,Kleinholthausen,Gotthelfstrasse 3:Kurze Wege nach Hombruch!Kapitalanlage !,0.5,599,false,false,,search:ApartmentBuy,44225,Thorsten,false,"Eine gut geschnittene 3,5 Zimmer-Wohnung in einer gepflegten Eigentümergemeinschaft.
Die Wohnung überzeugt durch ihre hellen Räume und den großzügigen Südbalkon.
Eine seltene Gelegenheit  im Vorort Dortmund Hombruch eine Eigentumswohnung zu erwerben.
Die Wohnung ist vermietet.

Haben Sie Interesse? Dann senden Sie die Objekt-Id 488-019 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,7.787,false,79.98,Lang-Lindemann,,,false,Dortmund Gotthelfstraße 3,51.47327,false,false,110401591,false,1970,1.5,Thorsten Lang-Lindemann,,1.797,,https://www.immobilienscout24.de/expose/110401591,,,,false,
"=== Energieträger laut Energieausweis: Fernwärme ===
Hinweise darüber, wie die Vonovia Ihre personenbezogenen Daten als Interessent verarbeitet, erhalten Sie unter www.vonovia.de/datenschutzinformation. Alle Angaben in diesem Exposé wurden sorgfältig und so vollständig wie möglich gemacht. Gleichwohl kann das Vorhandensein von Fehlern nicht ausgeschlossen werden. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Maßgeblich sind die im Kaufvertrag geschlossenen Vereinbarungen. Soweit die Grundrissgrafiken Maßangaben und Einrichtungen enthalten, wird auch für diese jegliche Haftung ausgeschlossen. Ebenso weisen wir darauf hin, dass die Grundrissgrafiken nicht immer maßstabsgetreu sind. Besichtigungen sind jederzeit, jedoch nur nach vorheriger Terminabsprache mit Ihrem Ansprechpartner möglich. Kaufverhandlungen sind ausschließlich über Ihren Ansprechpartner zu führen. Preisänderungen bleiben vorbehalten. Der Kauf ist für den Käufer provisionsfrei.",1.5,,0,NO,0,2019-11-05T20:42:26.885+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.5396,true,,4,Schüren,Dortmuind - Schüren: Vermietete kleine Wohnung mit Terrasse! Kein Einzug möglich!,0.5,449.5,false,false,,search:ApartmentBuy,44269,Thorsten,false,"Die zum Verkauf stehende ETW befindet sich im Untergeschoss eines gepflegten Mehrfamilienhauses im Dortmunder Vorort Schüren.
Seltene 1,5-Zimmerwohnung mit Terrasse und Benutzung des Gemeinschaftsgartens. Die 46,30 m² Wohnfläche verteilen sich auf das Wohn-Schlafzimmer mit Terrassenzugang , Küche, Diele, Bad, Abstellraum und Terrasse.   
Das Mehrfamilienhaus ist energetisch auf aktuellen Stand. Die Außenfassade ist gedämmt.
Zu der Wohnung gehört ein Außenstellplatz.

Haben Sie Interesse? Dann senden Sie die Objekt-Id 9400-19 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,5.8435,false,46.3,Lang-Lindemann,,,false,Dortmund Bergmeisterstraße 15 b,51.49943,false,false,110297054,false,1994,1.5,Thorsten Lang-Lindemann,,1.3485,,https://www.immobilienscout24.de/expose/110297054,,,,false,
,3,,0,NO,0,2019-11-05T20:42:03.934+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.37795,true,,3,Rahm,Kapitalanlage: Freie 3 Zi.-Wohnung ohne Provision !!,0.5,422.5,false,false,,search:ApartmentBuy,44369,Thorsten,false,"Schöne 3 Zimmerwohnung mit Balkon und Bad mit Wanne!

Haben Sie Interesse? Dann senden Sie die Objekt-Id 415-044 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,5.4925,false,68.71,Lang - Lindemann,,,false,Dortmund Ehrlichstraße 17,51.53332,false,false,113144423,false,1968,1.5,Thorsten Lang - Lindemann,,1.2675,,https://www.immobilienscout24.de/expose/113144423,,,,false,
"=== Energieträger laut Energieausweis: Gas ===
Hinweise darüber, wie die Vonovia Ihre personenbezogenen Daten als Interessent verarbeitet, erhalten Sie unter www.vonovia.de/datenschutzinformation. Alle Angaben in diesem Exposé wurden sorgfältig und so vollständig wie möglich gemacht. Gleichwohl kann das Vorhandensein von Fehlern nicht ausgeschlossen werden. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Maßgeblich sind die im Kaufvertrag geschlossenen Vereinbarungen. Soweit die Grundrissgrafiken Maßangaben und Einrichtungen enthalten, wird auch für diese jegliche Haftung ausgeschlossen. Ebenso weisen wir darauf hin, dass die Grundrissgrafiken nicht immer maßstabsgetreu sind. Besichtigungen sind jederzeit, jedoch nur nach vorheriger Terminabsprache mit Ihrem Ansprechpartner möglich. Kaufverhandlungen sind ausschließlich über Ihren Ansprechpartner zu führen. Preisänderungen bleiben vorbehalten. Der Kauf ist für den Käufer provisionsfrei.",3.5,,0,NO,0,2019-11-05T20:42:03.935+01:00,Vonovia SE,0231 8779600,,S,,MALE,7.49046,true,,6,Eving,"** Solide Kapitalanlage;  3,5 Zimmer - ETW mit Balkon, ruhige Lage **",0.5,424,false,false,,search:ApartmentBuy,44339,Dirk,true,"!! Nur zur Kapitalanlage ! Keine Eigennutzung möglich !!

Die frei finanzierten Gebäude wurden im Jahre 1964 in konventioneller, massiver Bauweise erstellt und in 1999 umfassend saniert. Die Häuser sind mit einem Satteldach ausgestattet und voll unterkellert. Die Fassade erhielt ein Wärmedämmverbundsystem und die Kellerdecke wurde ebenfalls wärmegedämmt.
Weiterhin wurde der Hauseingang mit einer neuen Haustür, sowie integrierter
Briefkasten- und Gegensprechanlage ausgestattet.
Sie verfügen über isolierverglaste Kunststofffenster mit Rollläden. Alle Wohnungen verfügen über
einen Balkon. Die Gebäude werden über eine Gaszentral-Heizung mit Wärme
versorgt.
Die mtl. Mieteinnahme beträgt z.Z. 310,13 EUR zzgl. 184 EUR Vorauszhlg. auf die Betriebs - und Heizkosten; gesamt 494,13 EUR.
Das vom Eigentümer zu zahlende Hausgeld beträgt z.Z. 227 EUR.

Es besteht die Möglichkeit eine vor dem Haus befindliche Garage zu erwerben. Diese ist ebenfalls vermietet. Die mtl. Mieteinnahme beträgt 35 EUR. Der Kaufpreis der Garage beträgt 10.800 EUR.

Haben Sie Interesse? Dann senden Sie die Objekt-Id 426-023 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,5.512,false,61.17,Gunnemann,,,false,Dortmund In der Großen Heide 7,51.55194,false,false,113084632,false,1964,1.5,Dirk Gunnemann,,1.272,,https://www.immobilienscout24.de/expose/113084632,,,,false,
,3,,0,NO,0,2019-11-05T20:42:26.884+01:00,"Lindemann, Stadthausimmobilien GmbH",0176 20286831,,S,,MALE,,true,,6,Rahm,Dortmund-Huckarde: Freie 3 Zimmer Eigentumswohnung mit Balkon !,0.5,424.5,false,false,,search:ApartmentBuy,44369,,true,"Die hier angebotene 3 Zimmer Wohnung befindet sich in der ersten Etage eines gepflegten Mehrfamilienhauses im schönen Stadtteil Huckarde.

Die Wohnfläche von ca. 69m² verteilt sich auf 3 helle Zimmer, einer gemütlichen Küche, einer Diele und einem Badezimmer mit Badewanne. Des Weiteren lädt ein großer Balkon zum verweilen ein.

Parkmöglichkeiten sind auf dem großen Gemeinschaftsparkplatz vor dem Haus ausreichend vorhanden.",true,"Lindemann, Stadthausimmobilien GmbH",6.5,5.5185,false,69,Lindemann,,,false,,,false,false,110504290,false,1968,1.5,,,1.2735,,https://www.immobilienscout24.de/expose/110504290,,,,false,
"=== Energieträger laut Energieausweis: Gas, Strom ===
Hinweise darüber, wie die Vonovia Ihre personenbezogenen Daten als Interessent verarbeitet, erhalten Sie unter www.vonovia.de/datenschutzinformation. Alle Angaben in diesem Exposé wurden sorgfältig und so vollständig wie möglich gemacht. Gleichwohl kann das Vorhandensein von Fehlern nicht ausgeschlossen werden. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Maßgeblich sind die im Kaufvertrag geschlossenen Vereinbarungen. Soweit die Grundrissgrafiken Maßangaben und Einrichtungen enthalten, wird auch für diese jegliche Haftung ausgeschlossen. Ebenso weisen wir darauf hin, dass die Grundrissgrafiken nicht immer maßstabsgetreu sind. Besichtigungen sind jederzeit, jedoch nur nach vorheriger Terminabsprache mit Ihrem Ansprechpartner möglich. Kaufverhandlungen sind ausschließlich über Ihren Ansprechpartner zu führen. Preisänderungen bleiben vorbehalten. Der Kauf ist für den Käufer provisionsfrei.",3,,0,NO,0,2019-11-05T20:42:26.884+01:00,Vonovia SE,0231 8779600,,S,,MALE,7.36487,true,,5,Bodelschwingh,** Grüne Wohnoase mit 3 Zimmern & Balkon **,0.5,499,false,false,,search:ApartmentBuy,44357,Dirk,true,"Dieses gepflegte Mehrfamilienhaus mit nur 4 Wohneinheiten steht in einer ruhigen Seitenstraße in Dortmund-Bodelschwingh. Das Haus wurde 1950 erbaut und seitdem kontinuierlich modernisiert und instandgehalten. Es verfügt über ein Wärmedämmverbundsystem sowie isolierverglaste Kunststofffenster.

Die angebotene Wohnung befindet sich im 1.Obergeschoss und ist kurzfristig verfügbar. Eine Renovierung der Wohnräume ist erforderlich. Zur Wohnung gehören zwei eigene Kellerräume sowie gemeinschaftlich nutzbare Kellerräume!

Die Wärmeversorgung erfolgt über eine Gaszentralheizung, welche im Jahre 2015 mit moderner Brennwerttechnik erneuert wurde. Die Heizkostenabrechnung erfolgt über Wärmemengenzähler.

Das vom Eigentümer zu zahlende mtl. Hausgeld inkl. Vorauszahlungen auf die Heizkostenabrechnung beträgt z.Zt. 223 EUR.

Haben Sie Interesse? Dann senden Sie die Objekt-Id 857-004 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,6.487,false,68.11,Gunnemann,,,false,Dortmund Im Orde 57,51.55722,false,false,110615783,false,1950,1.5,Dirk Gunnemann,,1.497,,https://www.immobilienscout24.de/expose/110615783,,,,false,
Ein Energieausweis für das Gebäude liegt vor und kann auf Wunsch eingesehen werden.,3,,0,NO,0,2019-11-05T20:42:26.883+01:00,AFG Immobilienverwaltungs GmbH,02353 6683185,,S,,FEMALE,7.41567,true,,5,Huckarde,3-Zimmer-Dachgeschosswohnung mit Balkon,0.5,567,false,false,,search:ApartmentBuy,44369,,true,"Wohneinheit in einem Wohn- und Geschäftshaus (Baujahr 1995) in der Huckarder Straße 352-356, zentral gelegen, Nähe Rahmer Markt.
Die WEG selbst setzt sich zusammen aus 6 Gewerbe- (EG) und 17 Wohneinheiten. Die Wohnungen sind über drei getrennte Treppenhäuser erreichbar.
Zur Nutzung durch alle Eigentümer/Mieter des Hauses steht ein Trockenraum für Wäsche und ein Raum für Fahrräder im Kellerbereich zur Verfügung.
Desweiteren gibt es im Innenhof Parkplätze für Mieter und Kunden.",false,AFG Immobilienverwaltungs GmbH,6.5,7.371,false,81,Haubaum,,,false,Dortmund Huckarder Straße 354,51.53165,false,false,110729221,true,1995,1.5,,,1.701,,https://www.immobilienscout24.de/expose/110729221,,,,false,
,2.5,,0,NO,0,2019-11-05T20:42:26.884+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.44874,true,,4,Kleinholthausen,Geräumige 2-Raum-Wohnung in Dortmund-Hombruch ab 1.4.2019 frei!,0.5,599,false,false,,search:ApartmentBuy,44225,Thorsten,false,"Diese geräumige vermietete Eigentumswohnung befindet sich im EG eines gepflegten Mehrfamilienhauses in Dortmund Hombruch.

Die Wohnung kann barrierefrei über den Personenaufzug erreicht werden. 

Technisch befindet sich das Haus auf dem aktuellen Stand mit Gas-Zentralheizung. 

Zusätzlich wurden neue Kunststoff-Thermopanefenster eingebaut.

Die Wohnung eignet sich ideal für Selbstnutzer, beispielsweise für Senioren, Singles oder Kleinfamilien wie auch Kapitalanleger.

Exemplarisch finden Sie in der Anlage einen Wohnungsgrundriss und Kellerplan (Wohnung Nr. 82).

Ein großes Plus der Wohnung ist das parkähnliche Wohnumfeld mit weitläufigen Grünflächen und einem groß angelegten Spielplatz in unmittelbarer Näh

Haben Sie Interesse? Dann senden Sie die Objekt-Id 488-074 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,7.787,false,67,Lang-Lindemann,,,false,Dortmund Gotthelfstraße 7,51.47311,false,false,110456774,false,1970,1.5,Thorsten Lang-Lindemann,,1.797,,https://www.immobilienscout24.de/expose/110456774,,,,false,
Weitere Immobilienangebote finden Sie auf unserer Internetseite www.hak-immobilien.de.,1,,0,NO,0,2019-11-05T20:42:26.884+01:00,HAK Immobilien GmbH,,,S,,MALE,7.44617,false,,5,Innenstadt,TOP Kapitalanlage... 7% Rendite -Direkt vom Eigentümer - Provisionsfrei,0.5,299.995,false,false,,search:ApartmentBuy,44147,Cenap,false,"Eigentumswohnung im EG eines gepflegten viergeschossigen Mehrfamilienhauses, unterkellert mit ausgebautem Dachgeschoss",false,HAK Immobilien GmbH,6.5,3.899935,false,35.3,Yildirim,,https://pictures.immobilienscout24.de/usercontent/59c570f2-0c65-42df-859b-13a2114d3c76.JPG,false,Dortmund Fichtestraße 1,51.52088,false,false,110660393,false,1950,1.5,Cenap Yildirim,,0.899985,,https://www.immobilienscout24.de/expose/110660393,,,,false,
,1,,0,NO,0,2019-11-05T20:42:26.884+01:00,HAK Immobilien GmbH,,,S,,MALE,7.48521,false,,4,Innenstadt,"!!Schnäppchen des Monats! 8,37% Rendite -Kapitalanlage- Eigentumswohnung in Dortmund",0.5,312.5,false,false,,search:ApartmentBuy,44143,Cenap,true,"Die Eigentumswohnung befindet sich im Erdgeschoss, sie besteht aus einem Zimmer, Küche, Diele,  Bad. Ihr ist der Kellerraum Nr. 2 zugeordnet.",false,HAK Immobilien GmbH,6.5,4.0625,false,45.73,Yildirim,,https://pictures.immobilienscout24.de/usercontent/59c570f2-0c65-42df-859b-13a2114d3c76.JPG,false,Dortmund Körnebachstr. 53,51.51965,false,false,110626489,true,,1.5,Cenap Yildirim,,0.9375,,https://www.immobilienscout24.de/expose/110626489,,,,false,
"Wir sind für Sie da – beim Vermögensaufbau, bei der Altersvorsorge und der Eigentumsbildung!

INDUSTRIA WOHNEN wurde 1954 gegründet und betreut heute deutschlandweit mehr als 16.000 Wohnungen. Als Tochtergesellschaft der Degussa Bank realisieren wir unsere Investitionen gemeinsam mit dem Verbund der M.M.Warburg  Aufgrund unserer umfassenden Erfahrungen kennen wir nicht nur die Potenziale des deutschen Wohnungsmarktes, sondern auch die Chancen, die mit ihm verbunden sind. Daher bieten wir unseren Kunden mehr als nur einen Ort oder ein Objekt zur Investition.

Gemeinsam mit der Degussa Bank bieten wir Ihnen ein abgerundetes Angebot für Ihre Investition, egal ob Sie die Immobilie selbst nutzen möchten oder ob Sie auf der Suche nach einer attraktiven, wertbeständigen Kapitalanlage sind.

- Sie erhalten individuelle und günstige Finanzierungsvorschläge: Mit dem richtigen Tilgungskonzept, attraktiven Konditionen und bis zu 100%-Finanzierung des Kaufpreises.
- Die gesamte Abwicklung des Immobilienerwerbs erfolgt mit einem Ansprechpartner. Dies führt zu Kosten- und Zeitersparnis, denn Kauf und Finanzierung gehen hierbei Hand in Hand.

Weitere Informationen erhalten sie unter www.degussa-bank.de",4,,0,NO,0,2019-11-05T20:42:45.858+01:00,INDUSTRIA WOHNEN GmbH,0351 65619590,,S,,FEMALE,7.54277,true,,16,Scharnhorst,"Keine Provision dafür Mieteinnahmen, gut vermietee Wohnung zur Geldanlage",0.5,424.4347,false,false,,search:ApartmentBuy,44328,Bettina,false,"Die Gebäude mit 3- bis 6-Zimmerwohnungen bieten attraktive Grundrisse. Die Liegenschaft wurde 1968 in Massivbauweise errichtet und ist mit einem Kellergeschoss und 3 Vollgeschossen ausgestattet. Die Wohnungen besitzen Größen von ca. 55 m2 bis 106 m2 Wohnfläche. Bad mit Wanne, Balkon oder Terrasse mit Garten und ein zu jeder Wohnung gehörender Kellerraum bieten den notwendigen Komfort.",false,INDUSTRIA WOHNEN GmbH,6.5,5.5176511,false,70.14,Tennhard,,https://pictures.immobilienscout24.de/usercontent/4b6fc4a1-193c-4100-87d7-c3f04bc8efe2.JPG,false,Dortmund Barthstraße 33,51.54892,false,false,106972809,false,1968,1.5,Bettina Tennhard,,1.2733041,,https://www.immobilienscout24.de/expose/106972809,,,,false,
"Wir sind für Sie da – beim Vermögensaufbau, bei der Altersvorsorge und der Eigentumsbildung!

INDUSTRIA WOHNEN wurde 1954 gegründet und betreut heute deutschlandweit mehr als 16.000 Wohnungen. Als Tochtergesellschaft der Degussa Bank realisieren wir unsere Investitionen gemeinsam mit dem Verbund der M.M.Warburg  Aufgrund unserer umfassenden Erfahrungen kennen wir nicht nur die Potenziale des deutschen Wohnungsmarktes, sondern auch die Chancen, die mit ihm verbunden sind. Daher bieten wir unseren Kunden mehr als nur einen Ort oder ein Objekt zur Investition.

Gemeinsam mit der Degussa Bank bieten wir Ihnen ein abgerundetes Angebot für Ihre Investition, egal ob Sie die Immobilie selbst nutzen möchten oder ob Sie auf der Suche nach einer attraktiven, wertbeständigen Kapitalanlage sind.

- Sie erhalten individuelle und günstige Finanzierungsvorschläge: Mit dem richtigen Tilgungskonzept, attraktiven Konditionen und bis zu 100%-Finanzierung des Kaufpreises.
- Die gesamte Abwicklung des Immobilienerwerbs erfolgt mit einem Ansprechpartner. Dies führt zu Kosten- und Zeitersparnis, denn Kauf und Finanzierung gehen hierbei Hand in Hand.

Weitere Informationen erhalten sie unter www.degussa-bank.de",4,,0,NO,0,2019-11-05T20:42:45.857+01:00,INDUSTRIA WOHNEN GmbH,0351 65619590,,S,,FEMALE,7.54275,true,,16,Scharnhorst,"Mieteinnahme zur Altersabsicherung, gut vermietete 3,5-Zimmer-Wohnung",0.5,422.2562,false,false,,search:ApartmentBuy,44328,Bettina,false,"Die Gebäude mit 3- bis 6-Zimmerwohnungen bieten attraktive Grundrisse. Die Liegenschaft wurde 1968 in Massivbauweise errichtet und ist mit einem Kellergeschoss und 3 Vollgeschossen ausgestattet. Die Wohnungen besitzen Größen von ca. 55 m2 bis 106 m2 Wohnfläche. Bad mit Wanne, Balkon oder Terrasse mit Garten und ein zu jeder Wohnung gehörender Kellerraum bieten den notwendigen Komfort.",false,INDUSTRIA WOHNEN GmbH,6.5,5.4893306,false,69.78,Tennhard,,https://pictures.immobilienscout24.de/usercontent/4b6fc4a1-193c-4100-87d7-c3f04bc8efe2.JPG,false,Dortmund Barthstraße 35,51.54877,false,false,106972817,true,1968,1.5,Bettina Tennhard,,1.2667686,,https://www.immobilienscout24.de/expose/106972817,,,,false,
